,time,turbine,plantname,power,WS,WD,TEMPER,HUM,PRE,ws,onpower,wd
4251,2013/10/15 6:45,001#,YMGZ,974.91,2.53,82.97,9.23,23.0,886.38,8.92,1354.68,352.86
4252,2013/10/15 7:00,001#,YMGZ,906.57,2.26,77.89,9.35,23.0,886.37,9.18,1391.47,356.12
4253,2013/10/15 7:15,001#,YMGZ,885.65,2.03,72.86,9.46,23.0,886.39,7.89,1173.57,1.29
4254,2013/10/15 7:30,001#,YMGZ,860.31,1.86,65.81,9.58,23.0,886.41,7.94,1236.59,1.75
4255,2013/10/15 7:45,001#,YMGZ,863.75,1.89,58.42,9.69,22.0,885.71,8.28,1266.43,4.43
4256,2013/10/15 8:00,001#,YMGZ,846.12,1.93,53.14,9.85,22.0,885.51,7.12,989.06,8.88
4257,2013/10/15 8:15,001#,YMGZ,817.34,1.97,50.64,9.95,22.0,885.37,6.84,775.86,5.86
4258,2013/10/15 8:30,001#,YMGZ,804.57,1.97,48.56,10.07,22.0,885.67,6.13,721.68,3.0
4259,2013/10/15 8:45,001#,YMGZ,833.94,1.88,48.37,10.18,22.0,885.69,6.09,707.75,5.5
4260,2013/10/15 9:00,001#,YMGZ,855.39,1.77,48.69,10.28,21.0,885.7,6.26,701.86,5.14
4261,2013/10/15 9:15,001#,YMGZ,851.09,1.66,49.86,10.37,21.0,885.69,6.41,859.97,4.5
4262,2013/10/15 9:30,001#,YMGZ,823.76,1.59,54.06,10.39,21.0,885.38,6.63,824.96,4.71
4263,2013/10/15 9:45,001#,YMGZ,854.66,1.46,60.47,10.45,21.0,885.37,8.22,1164.41,357.83
4264,2013/10/15 10:00,001#,YMGZ,934.34,1.19,72.3,10.46,21.0,885.4,7.92,960.79,356.43
4265,2013/10/15 10:15,001#,YMGZ,999.29,1.07,101.67,10.49,21.0,885.49,7.41,852.69,354.88
4266,2013/10/15 10:30,001#,YMGZ,996.47,1.35,128.08,10.41,21.0,885.84,7.12,897.75,356.15
4267,2013/10/15 10:45,001#,YMGZ,968.7,1.8,138.19,10.3,22.0,886.49,7.1,859.68,357.99
4268,2013/10/15 11:00,001#,YMGZ,907.4,2.18,143.22,10.21,22.0,886.64,6.33,729.06,7.89
4269,2013/10/15 11:15,001#,YMGZ,851.45,2.4,146.67,10.13,22.56,886.66,5.88,508.04,358.68
4270,2013/10/15 11:30,001#,YMGZ,757.82,2.52,149.81,10.04,23.0,886.73,5.31,443.78,359.0
4271,2013/10/15 11:45,001#,YMGZ,712.34,2.48,156.29,9.97,23.0,886.76,5.19,417.54,358.82
4272,2013/10/15 12:00,001#,YMGZ,697.0,2.17,166.0,9.91,24.0,886.67,4.97,371.44,3.67
4273,2013/10/15 12:15,001#,YMGZ,601.83,1.92,176.23,9.89,24.0,886.42,4.94,331.21,1.25
4274,2013/10/15 12:30,001#,YMGZ,534.36,1.71,183.16,9.83,24.0,886.11,4.54,289.69,359.29
4275,2013/10/15 12:45,001#,YMGZ,465.14,1.38,184.21,9.79,25.0,885.78,3.45,192.82,8.37
4276,2013/10/15 13:00,001#,YMGZ,455.59,0.82,150.08,9.72,25.0,885.55,3.53,163.66,2.57
4277,2013/10/15 13:15,001#,YMGZ,405.57,0.97,280.31,9.61,26.0,885.43,2.88,114.93,8.91
4278,2013/10/15 13:30,001#,YMGZ,365.03,0.8,280.99,9.49,26.0,885.41,2.7,93.28,5.24
4279,2013/10/15 13:45,001#,YMGZ,319.53,0.51,281.12,9.47,26.0,885.26,2.99,88.86,354.35
4280,2013/10/15 14:00,001#,YMGZ,301.21,0.03,269.65,9.4,27.0,885.31,2.71,73.79,354.44
4281,2013/10/15 14:15,001#,YMGZ,257.21,0.31,101.5,9.35,27.0,885.44,2.06,0.0,14.51
4282,2013/10/15 14:30,001#,YMGZ,213.62,0.59,99.11,9.3,27.0,885.41,1.94,0.0,358.77
4283,2013/10/15 14:45,001#,YMGZ,223.11,0.88,82.33,9.27,27.0,885.47,1.8,0.0,354.39
4284,2013/10/15 15:00,001#,YMGZ,206.71,1.08,72.83,9.27,27.0,885.48,1.78,0.0,11.6
4285,2013/10/15 15:15,001#,YMGZ,207.87,1.33,65.81,9.27,27.0,885.46,1.61,0.0,344.11
4286,2013/10/15 15:30,001#,YMGZ,197.75,1.56,61.87,9.27,27.0,885.41,1.85,0.0,10.03
4287,2013/10/15 15:45,001#,YMGZ,255.36,1.75,60.84,9.27,27.0,885.39,1.29,0.0,9.66
4288,2013/10/15 16:00,001#,YMGZ,215.8,1.95,59.1,9.28,27.0,885.31,1.22,0.0,335.64
4289,2013/10/15 16:15,001#,YMGZ,140.77,1.68,157.92,9.3,22.0,883.44,0.79,0.0,303.82
4290,2013/10/15 16:30,001#,YMGZ,187.83,1.38,103.21,9.2,22.0,883.56,0.85,0.0,313.36
4291,2013/10/15 16:45,001#,YMGZ,159.73,1.2,101.68,9.16,23.0,883.71,1.45,0.0,286.41
4292,2013/10/15 17:00,001#,YMGZ,204.27,1.54,99.51,9.15,23.0,883.06,0.76,0.0,206.05
4293,2013/10/15 17:15,001#,YMGZ,128.82,2.17,88.36,9.13,23.0,882.74,0.67,0.0,191.38
4294,2013/10/15 17:30,001#,YMGZ,111.01,2.91,83.88,9.12,24.0,882.28,0.69,0.0,253.77
4295,2013/10/15 17:45,001#,YMGZ,57.31,3.74,81.86,9.07,24.0,881.85,1.67,0.0,195.75
4296,2013/10/15 18:00,001#,YMGZ,60.13,4.59,80.72,9.01,25.0,881.56,2.99,0.0,212.39
4297,2013/10/15 18:15,001#,YMGZ,137.93,5.46,82.08,9.03,26.0,880.74,1.83,0.0,2.13
4298,2013/10/15 18:30,001#,YMGZ,117.31,6.36,85.58,8.97,26.0,881.65,1.84,0.0,0.63
4299,2013/10/15 18:45,001#,YMGZ,205.0,6.98,88.26,8.84,27.0,882.57,1.97,0.0,344.14
4300,2013/10/15 19:00,001#,YMGZ,173.15,7.35,88.97,8.68,27.0,883.03,2.1,0.0,326.37
4301,2013/10/15 19:15,001#,YMGZ,195.57,7.58,87.52,8.55,27.0,883.08,1.92,0.0,322.71
4302,2013/10/15 19:30,001#,YMGZ,185.77,7.79,85.09,8.41,28.0,883.01,1.93,0.0,319.88
4303,2013/10/15 19:45,001#,YMGZ,204.75,7.97,82.75,8.27,28.0,882.9,1.89,0.0,319.75
4304,2013/10/15 20:00,001#,YMGZ,179.55,8.06,81.76,8.14,29.0,882.88,1.42,0.0,320.29
4305,2013/10/15 20:15,001#,YMGZ,165.6,8.04,81.12,7.99,29.0,883.08,1.37,0.0,323.25
4306,2013/10/15 20:30,001#,YMGZ,143.58,7.96,80.11,7.85,29.67,883.13,1.18,0.0,322.14
4307,2013/10/15 20:45,001#,YMGZ,106.6,7.93,79.0,7.76,29.67,883.13,0.77,0.0,330.61
4308,2013/10/15 21:00,001#,YMGZ,91.26,7.89,79.24,7.63,30.0,883.21,0.53,0.0,354.02
4309,2013/10/15 21:15,001#,YMGZ,113.38,7.89,78.43,7.53,30.0,883.17,1.14,0.0,330.24
4310,2013/10/15 21:30,001#,YMGZ,92.8,7.94,77.55,7.44,31.0,882.44,0.81,0.0,338.1
4311,2013/10/15 21:45,001#,YMGZ,78.43,7.95,77.03,7.31,31.0,882.19,0.72,0.0,40.55
4312,2013/10/15 22:00,001#,YMGZ,130.34,7.99,75.74,7.16,31.0,882.27,0.93,0.0,60.0
4313,2013/10/15 22:15,001#,YMGZ,213.14,8.08,74.86,7.1,31.0,882.28,1.11,0.0,58.0
4314,2013/10/15 22:30,001#,YMGZ,165.75,8.17,73.52,7.06,31.0,882.22,1.22,0.0,62.29
4315,2013/10/15 22:45,001#,YMGZ,163.57,8.29,71.87,7.04,31.0,882.04,1.47,0.0,70.87
4316,2013/10/15 23:00,001#,YMGZ,171.48,8.41,70.58,7.06,31.0,882.08,1.75,0.0,74.43
4317,2013/10/15 23:15,001#,YMGZ,200.48,8.46,69.75,7.12,31.0,882.97,1.69,0.0,68.57
4318,2013/10/15 23:30,001#,YMGZ,210.32,8.45,69.63,7.24,31.0,882.71,1.42,0.0,73.75
4319,2013/10/15 23:45,001#,YMGZ,234.98,8.35,70.1,7.33,31.0,882.57,1.15,0.0,89.43
4320,2013/10/16 0:00,001#,YMGZ,310.53,8.4,70.71,7.4,31.0,882.7,0.98,0.0,92.42
4321,2013/10/16 0:15,001#,YMGZ,266.95,8.56,71.24,7.42,31.0,883.2,1.03,0.0,109.49
4322,2013/10/16 0:30,001#,YMGZ,207.46,8.64,72.11,7.48,30.0,882.62,1.0,0.0,96.0
4323,2013/10/16 0:45,001#,YMGZ,207.02,8.76,72.67,7.54,30.0,883.59,0.78,0.0,92.57
4324,2013/10/16 1:00,001#,YMGZ,196.0,8.68,72.46,7.44,30.0,886.11,0.48,0.0,148.68
4325,2013/10/16 1:15,001#,YMGZ,286.22,8.53,70.66,7.34,29.0,886.09,0.35,0.0,224.36
4326,2013/10/16 1:30,001#,YMGZ,303.64,8.1,69.72,5.95,28.0,886.12,0.94,0.0,201.17
4327,2013/10/16 1:45,001#,YMGZ,348.3,7.33,68.34,6.75,27.0,886.25,1.41,0.0,204.58
4328,2013/10/16 2:00,001#,YMGZ,399.31,6.75,69.27,7.29,27.0,886.27,2.34,0.0,192.12
4329,2013/10/16 2:15,001#,YMGZ,422.1,6.41,72.95,7.79,26.0,886.29,1.98,0.0,190.24
4330,2013/10/16 2:30,001#,YMGZ,485.42,6.09,78.8,8.28,25.0,886.29,2.3,0.0,195.14
4331,2013/10/16 2:45,001#,YMGZ,512.91,5.84,83.73,8.63,24.67,886.4,2.75,0.0,237.33
4332,2013/10/16 3:00,001#,YMGZ,575.41,5.48,86.04,9.02,24.0,886.39,,,
4333,2013/10/16 3:15,001#,YMGZ,610.56,5.13,88.36,9.41,23.0,886.43,2.32,98.5,357.4
4334,2013/10/16 3:30,001#,YMGZ,0.001,4.78,89.67,9.8,22.0,886.48,2.49,99.31,353.5
4335,2013/10/16 3:45,001#,YMGZ,629.95,4.43,89.87,10.14,21.0,886.52,2.59,95.5,350.28
4336,2013/10/16 4:00,001#,YMGZ,652.63,4.08,88.5,10.5,20.95,885.92,2.98,111.0,350.62
4337,2013/10/16 4:15,001#,YMGZ,632.31,3.65,87.21,10.83,19.73,885.55,2.85,109.79,353.29
4338,2013/10/16 4:30,001#,YMGZ,640.06,3.36,86.84,11.18,18.73,885.54,2.44,68.0,356.86
4339,2013/10/16 4:45,001#,YMGZ,631.33,3.03,86.24,11.5,17.73,885.54,2.5,0.0,355.63
4340,2013/10/16 5:00,001#,YMGZ,626.62,2.65,84.24,11.86,17.0,885.5,2.78,88.41,2.13
4341,2013/10/16 5:15,001#,YMGZ,621.28,2.38,83.57,12.09,16.0,885.52,3.01,152.36,2.71
4342,2013/10/16 5:30,001#,YMGZ,616.58,1.97,83.9,12.39,16.0,884.54,3.25,162.31,5.13
4343,2013/10/16 5:45,001#,YMGZ,617.05,1.59,84.77,12.67,15.0,884.53,2.76,142.39,6.86
4344,2013/10/16 6:00,001#,YMGZ,620.7,1.37,87.9,12.92,14.0,884.54,2.87,118.71,0.29
4345,2013/10/16 6:15,001#,YMGZ,615.59,1.16,92.75,13.18,14.0,884.54,2.78,109.63,354.0
4346,2013/10/16 6:30,001#,YMGZ,615.65,0.97,94.58,13.38,13.73,884.71,2.73,79.61,351.43
4347,2013/10/16 6:45,001#,YMGZ,601.38,0.77,95.1,13.6,13.0,884.71,2.49,0.0,357.26
4348,2013/10/16 7:00,001#,YMGZ,600.07,0.59,91.99,13.78,13.0,884.7,2.46,0.0,351.57
4349,2013/10/16 7:15,001#,YMGZ,589.49,0.46,88.5,13.95,13.0,884.52,2.79,15.75,352.29
4350,2013/10/16 7:30,001#,YMGZ,605.37,0.23,92.91,14.1,13.0,884.55,2.81,106.96,349.86
4351,2013/10/16 7:45,001#,YMGZ,621.99,0.03,102.03,14.24,13.0,884.5,3.6,141.38,349.13
4352,2013/10/16 8:00,001#,YMGZ,605.59,0.21,248.26,14.34,13.0,884.51,3.5,192.93,358.29
4353,2013/10/16 8:15,001#,YMGZ,606.47,0.37,252.49,14.44,13.0,884.5,3.34,202.39,359.57
4354,2013/10/16 8:30,001#,YMGZ,639.8,0.51,261.84,14.55,13.0,884.54,3.87,227.34,7.12
4355,2013/10/16 8:45,001#,YMGZ,655.35,0.69,265.19,14.64,13.0,884.51,4.35,284.68,2.57
4356,2013/10/16 9:00,001#,YMGZ,641.28,0.89,264.05,14.69,13.0,884.57,4.21,253.0,355.43
4357,2013/10/16 9:15,001#,YMGZ,625.97,1.09,261.53,14.73,13.0,883.89,3.56,175.82,354.29
4358,2013/10/16 9:30,001#,YMGZ,580.17,1.32,259.76,14.75,14.0,883.69,3.69,166.72,353.5
4359,2013/10/16 9:45,001#,YMGZ,484.09,1.58,259.75,14.75,14.0,883.54,3.34,152.5,355.0
4360,2013/10/16 10:00,001#,YMGZ,403.36,1.78,259.29,14.75,14.0,883.69,3.71,208.69,355.62
4361,2013/10/16 10:15,001#,YMGZ,408.59,2.03,257.87,14.68,14.0,883.76,3.8,205.86,0.58
4362,2013/10/16 10:30,001#,YMGZ,404.24,2.36,256.59,14.65,14.0,884.47,3.59,188.54,3.14
4363,2013/10/16 10:45,001#,YMGZ,425.73,2.72,256.61,14.58,14.0,884.53,3.37,140.88,6.12
4364,2013/10/16 11:00,001#,YMGZ,404.23,3.1,256.31,14.48,15.0,884.53,2.95,118.54,3.41
4365,2013/10/16 11:15,001#,YMGZ,431.83,3.45,255.38,14.43,15.0,884.53,2.35,73.41,3.31
4366,2013/10/16 11:30,001#,YMGZ,407.62,3.64,255.25,14.38,15.0,884.75,2.81,93.43,4.75
4367,2013/10/16 11:45,001#,YMGZ,373.82,3.76,255.09,14.28,16.0,885.57,2.63,51.96,349.86
4368,2013/10/16 12:00,001#,YMGZ,413.87,3.82,254.81,14.27,16.0,885.28,2.36,48.13,4.77
4369,2013/10/16 12:15,001#,YMGZ,345.37,3.8,254.91,14.22,16.0,885.17,,,
4370,2013/10/16 12:30,001#,YMGZ,320.07,3.73,255.05,14.17,17.0,884.7,2.15,6.21,353.89
4371,2013/10/16 12:45,001#,YMGZ,274.46,3.68,256.6,14.12,17.0,884.51,2.0,0.0,350.46
4372,2013/10/16 13:00,001#,YMGZ,284.45,3.62,260.04,14.04,17.0,884.33,1.46,0.0,23.33
4373,2013/10/16 13:15,001#,YMGZ,242.64,3.56,264.14,13.9,18.0,884.22,1.63,0.0,30.17
4374,2013/10/16 13:30,001#,YMGZ,198.39,3.53,269.96,13.74,19.0,884.21,1.36,0.0,0.6
4375,2013/10/16 13:45,001#,YMGZ,151.36,3.56,277.64,13.51,19.0,884.35,1.05,0.0,359.77
4376,2013/10/16 14:00,001#,YMGZ,108.81,3.61,287.31,13.28,20.0,884.41,1.42,0.0,51.77
4377,2013/10/16 14:15,001#,YMGZ,87.63,3.75,296.25,13.04,20.0,884.55,1.78,0.0,79.6
4378,2013/10/16 14:30,001#,YMGZ,46.67,3.87,303.11,12.95,20.95,884.56,0.92,0.0,68.76
4379,2013/10/16 14:45,001#,YMGZ,83.48,4.11,306.51,12.92,20.95,884.44,0.84,0.0,230.54
4380,2013/10/16 15:00,001#,YMGZ,74.38,4.29,307.13,12.93,20.95,884.36,1.06,0.0,215.97
4381,2013/10/16 15:15,001#,YMGZ,95.15,4.36,306.15,13.0,20.95,884.26,1.57,0.0,167.31
4382,2013/10/16 15:30,001#,YMGZ,83.28,4.4,303.76,13.09,20.95,884.18,2.06,0.0,193.74
4383,2013/10/16 15:45,001#,YMGZ,138.98,4.25,301.93,13.05,20.0,885.1,2.02,0.0,66.92
4384,2013/10/16 16:00,001#,YMGZ,197.2,3.9,301.57,12.99,20.95,885.02,1.74,0.0,67.64
4385,2013/10/16 16:15,001#,YMGZ,219.5,3.29,39.38,14.4,23.0,878.43,1.97,0.0,73.35
4386,2013/10/16 16:30,001#,YMGZ,205.16,3.4,44.13,14.25,23.0,879.88,1.67,0.0,53.67
4387,2013/10/16 16:45,001#,YMGZ,205.81,3.41,48.0,14.1,23.0,880.64,2.3,0.0,81.01
4388,2013/10/16 17:00,001#,YMGZ,225.23,3.42,51.27,13.93,23.0,881.02,2.06,0.0,77.81
4389,2013/10/16 17:15,001#,YMGZ,227.23,3.5,53.91,13.7,23.0,880.64,1.83,0.0,70.39
4390,2013/10/16 17:30,001#,YMGZ,251.17,3.67,56.75,13.53,23.0,880.74,2.3,0.0,56.44
4391,2013/10/16 17:45,001#,YMGZ,229.49,3.87,59.37,13.34,23.0,880.96,2.33,0.0,62.0
4392,2013/10/16 18:00,001#,YMGZ,232.29,4.06,60.92,13.21,24.0,881.08,2.19,0.0,41.13
4393,2013/10/16 18:15,001#,YMGZ,278.67,4.18,61.72,13.03,24.0,882.19,2.09,0.0,335.34
4394,2013/10/16 18:30,001#,YMGZ,254.94,4.13,61.4,12.88,24.0,882.27,2.19,0.0,342.66
4395,2013/10/16 18:45,001#,YMGZ,322.2,4.0,62.22,12.74,24.0,882.21,2.4,0.0,15.03
4396,2013/10/16 19:00,001#,YMGZ,294.32,3.79,66.39,12.6,24.0,882.16,2.41,0.0,349.09
4397,2013/10/16 19:15,001#,YMGZ,337.97,3.46,70.52,12.46,24.0,882.32,3.18,75.79,3.16
4398,2013/10/16 19:30,001#,YMGZ,327.08,2.94,70.31,12.35,24.67,882.23,2.0,64.61,2.15
4399,2013/10/16 19:45,001#,YMGZ,323.02,2.39,67.91,12.16,24.67,882.24,2.2,50.03,9.25
4400,2013/10/16 20:00,001#,YMGZ,328.21,1.96,68.65,12.04,24.67,882.2,2.28,45.46,4.15
4401,2013/10/16 20:15,001#,YMGZ,316.32,1.68,78.64,11.89,24.0,882.26,2.37,66.18,7.01
4402,2013/10/16 20:30,001#,YMGZ,274.95,1.75,92.58,11.73,24.0,882.47,2.29,57.91,5.01
4403,2013/10/16 20:45,001#,YMGZ,257.33,1.94,94.22,11.54,24.67,882.98,2.11,37.93,5.29
4404,2013/10/16 21:00,001#,YMGZ,260.1,1.85,80.5,11.33,24.67,883.8,1.92,30.38,9.01
4405,2013/10/16 21:15,001#,YMGZ,242.29,1.83,57.06,11.21,25.0,884.05,2.16,36.54,4.71
4406,2013/10/16 21:30,001#,YMGZ,220.47,2.01,44.38,11.14,24.0,884.04,2.05,36.14,8.29
4407,2013/10/16 21:45,001#,YMGZ,223.95,2.19,40.61,11.14,24.0,883.81,2.0,35.06,5.75
4408,2013/10/16 22:00,001#,YMGZ,275.3,2.22,43.25,11.13,24.0,883.71,2.05,20.75,5.86
4409,2013/10/16 22:15,001#,YMGZ,302.89,2.36,52.47,11.04,24.0,883.8,1.5,1.69,358.88
4410,2013/10/16 22:30,001#,YMGZ,334.98,2.37,68.41,10.84,25.0,883.99,1.18,0.0,0.24
4411,2013/10/16 22:45,001#,YMGZ,309.18,2.13,85.22,10.53,25.0,884.22,1.24,0.0,4.43
4412,2013/10/16 23:00,001#,YMGZ,357.98,1.85,100.3,10.15,26.0,885.53,1.2,0.0,26.51
4413,2013/10/16 23:15,001#,YMGZ,325.81,2.05,117.69,9.88,26.0,885.76,1.46,0.0,23.28
4414,2013/10/16 23:30,001#,YMGZ,340.12,2.52,130.83,9.62,26.0,886.01,1.53,0.0,8.86
4415,2013/10/16 23:45,001#,YMGZ,342.91,2.65,141.19,9.32,27.0,886.36,1.63,0.0,344.0
4416,2013/10/17 0:00,001#,YMGZ,364.7,2.32,144.38,9.0,27.0,887.31,2.07,0.0,322.86
4417,2013/10/17 0:15,001#,YMGZ,362.21,1.73,124.35,8.69,28.0,887.42,1.95,0.0,298.9
4418,2013/10/17 0:30,001#,YMGZ,332.29,1.58,108.62,8.48,28.0,887.57,1.31,0.0,301.53
4419,2013/10/17 0:45,001#,YMGZ,347.33,1.7,87.06,8.33,27.0,887.79,0.85,0.0,44.11
4420,2013/10/17 1:00,001#,YMGZ,315.63,1.84,73.28,8.41,27.0,888.53,0.63,0.0,39.29
4421,2013/10/17 1:15,001#,YMGZ,367.54,1.82,72.69,8.49,26.0,888.44,0.71,0.0,40.93
4422,2013/10/17 1:30,001#,YMGZ,346.71,1.98,82.51,7.68,26.0,888.42,0.77,0.0,7.28
4423,2013/10/17 1:45,001#,YMGZ,346.44,2.31,90.92,7.74,26.0,888.39,1.32,0.0,42.6
4424,2013/10/17 2:00,001#,YMGZ,351.42,2.47,90.31,7.78,26.0,888.46,1.89,0.0,82.15
4425,2013/10/17 2:15,001#,YMGZ,289.65,2.55,87.02,7.92,26.0,889.38,1.84,0.0,120.0
4426,2013/10/17 2:30,001#,YMGZ,274.12,2.73,89.2,8.12,26.0,889.49,1.35,0.0,135.0
4427,2013/10/17 2:45,001#,YMGZ,224.02,2.62,91.15,8.46,25.0,889.59,1.54,0.0,127.8
4428,2013/10/17 3:00,001#,YMGZ,264.08,2.43,89.37,8.75,25.0,889.55,1.56,0.0,110.67
4429,2013/10/17 3:15,001#,YMGZ,252.63,2.6,78.16,9.07,25.0,889.6,1.5,0.0,86.4
4430,2013/10/17 3:30,001#,YMGZ,0.001,3.23,68.46,9.46,24.0,889.61,1.64,0.0,93.98
4431,2013/10/17 3:45,001#,YMGZ,141.23,3.86,68.3,9.79,23.0,889.62,1.25,0.0,133.57
4432,2013/10/17 4:00,001#,YMGZ,118.17,4.16,75.0,10.07,23.0,889.6,0.99,0.0,198.17
4433,2013/10/17 4:15,001#,YMGZ,88.07,4.26,83.44,10.39,22.0,889.54,0.64,0.0,152.15
4434,2013/10/17 4:30,001#,YMGZ,128.11,4.42,87.91,10.85,21.0,889.52,0.61,0.0,231.19
4435,2013/10/17 4:45,001#,YMGZ,132.39,4.37,94.06,11.23,20.0,889.5,0.45,0.0,147.06
4436,2013/10/17 5:00,001#,YMGZ,112.92,4.36,98.78,11.47,19.0,888.58,0.47,0.0,130.43
4437,2013/10/17 5:15,001#,YMGZ,71.62,4.44,95.54,11.76,19.0,888.53,0.46,0.0,124.19
4438,2013/10/17 5:30,001#,YMGZ,78.02,4.54,87.26,12.08,18.0,888.53,0.69,0.0,131.44
4439,2013/10/17 5:45,001#,YMGZ,107.15,4.48,90.09,12.4,17.0,888.48,1.58,0.0,143.0
4440,2013/10/17 6:00,001#,YMGZ,136.96,4.3,102.02,12.57,17.0,888.45,1.55,0.0,198.87
4441,2013/10/17 6:15,001#,YMGZ,131.61,4.42,104.06,12.76,17.0,888.42,1.5,0.0,215.15
4442,2013/10/17 6:30,001#,YMGZ,135.25,4.77,98.28,12.95,17.0,888.43,1.25,0.0,198.5
4443,2013/10/17 6:45,001#,YMGZ,55.83,5.0,93.82,13.13,16.0,888.43,1.1,0.0,198.53
4444,2013/10/17 7:00,001#,YMGZ,43.25,5.07,91.72,13.26,16.0,888.46,0.84,0.0,177.99
4445,2013/10/17 7:15,001#,YMGZ,19.38,5.02,95.82,13.34,16.0,888.5,0.79,0.0,194.42
4446,2013/10/17 7:30,001#,YMGZ,94.22,5.02,101.81,13.42,16.0,888.51,0.83,0.0,196.18
4447,2013/10/17 7:45,001#,YMGZ,141.0,5.09,103.08,13.5,16.0,888.55,0.54,0.0,151.18
4448,2013/10/17 8:00,001#,YMGZ,110.83,5.05,100.1,13.57,16.0,888.53,0.99,0.0,67.29
4449,2013/10/17 8:15,001#,YMGZ,42.38,4.79,98.83,13.6,16.0,888.57,1.1,0.0,91.31
4450,2013/10/17 8:30,001#,YMGZ,85.94,4.53,100.57,13.69,16.0,888.6,1.68,0.0,84.01
4451,2013/10/17 8:45,001#,YMGZ,54.06,4.47,103.35,13.76,16.0,888.57,1.32,0.0,58.0
4452,2013/10/17 9:00,001#,YMGZ,27.19,4.5,106.99,13.78,16.0,888.65,2.44,0.0,56.38
4453,2013/10/17 9:15,001#,YMGZ,11.93,4.35,110.58,13.79,16.0,888.67,1.98,0.0,3.41
4454,2013/10/17 9:30,001#,YMGZ,9.6,4.16,111.1,13.79,16.0,888.67,1.74,0.0,349.71
4455,2013/10/17 9:45,001#,YMGZ,19.62,4.09,111.04,13.84,16.0,888.65,2.26,0.0,5.37
4456,2013/10/17 10:00,001#,YMGZ,0.0,3.97,114.66,13.83,16.0,888.68,3.06,63.11,16.63
4457,2013/10/17 10:15,001#,YMGZ,14.38,3.69,121.1,13.73,16.0,888.7,3.27,178.91,4.76
4458,2013/10/17 10:30,001#,YMGZ,67.12,3.43,124.34,13.71,16.0,888.7,2.81,115.71,6.58
4459,2013/10/17 10:45,001#,YMGZ,114.0,3.28,123.65,13.7,17.0,888.66,2.33,74.21,5.45
4460,2013/10/17 11:00,001#,YMGZ,115.75,3.26,121.76,13.74,17.0,888.59,1.99,17.5,348.83
4461,2013/10/17 11:15,001#,YMGZ,218.75,3.15,120.67,13.74,17.0,888.71,2.08,0.0,328.27
4462,2013/10/17 11:30,001#,YMGZ,268.93,3.09,118.71,13.77,17.0,889.48,1.99,0.0,341.07
4463,2013/10/17 11:45,001#,YMGZ,306.56,2.96,117.94,13.77,17.0,889.48,1.54,0.0,4.12
4464,2013/10/17 12:00,001#,YMGZ,409.38,2.59,118.24,13.77,17.0,889.11,1.7,0.0,22.51
4465,2013/10/17 12:15,001#,YMGZ,369.81,2.48,115.1,13.72,18.0,889.22,1.88,0.0,27.94
4466,2013/10/17 12:30,001#,YMGZ,373.16,2.66,109.16,13.67,18.0,889.08,1.63,0.0,21.43
4467,2013/10/17 12:45,001#,YMGZ,338.77,2.91,101.83,13.61,18.0,889.04,1.02,0.0,22.81
4468,2013/10/17 13:00,001#,YMGZ,389.64,3.23,93.28,13.56,19.0,888.94,0.87,0.0,22.14
4469,2013/10/17 13:15,001#,YMGZ,396.64,3.69,85.11,13.47,19.0,888.87,0.75,0.0,55.17
4470,2013/10/17 13:30,001#,YMGZ,389.19,4.52,77.4,13.32,20.0,888.59,1.11,0.0,18.15
4471,2013/10/17 13:45,001#,YMGZ,335.46,5.99,71.68,13.11,22.0,888.31,0.91,0.0,24.27
4472,2013/10/17 14:00,001#,YMGZ,341.63,7.88,67.42,12.76,23.95,887.9,0.71,0.0,317.67
4473,2013/10/17 14:15,001#,YMGZ,361.81,9.59,65.34,12.26,25.0,886.91,0.63,0.0,129.3
4474,2013/10/17 14:30,001#,YMGZ,360.19,10.67,62.8,11.7,26.0,885.84,2.12,0.0,103.3
4475,2013/10/17 14:45,001#,YMGZ,406.22,11.49,59.82,11.23,28.0,885.46,2.4,0.0,100.09
4476,2013/10/17 15:00,001#,YMGZ,418.57,12.02,57.6,10.81,29.0,885.11,2.56,0.0,60.27
4477,2013/10/17 15:15,001#,YMGZ,431.51,12.06,55.6,10.51,30.0,884.26,1.87,0.0,57.37
4478,2013/10/17 15:30,001#,YMGZ,465.44,12.01,53.72,10.26,30.56,884.01,1.91,0.0,46.37
4479,2013/10/17 15:45,001#,YMGZ,543.63,11.91,52.93,9.99,31.0,880.06,1.25,0.0,48.02
4480,2013/10/17 16:00,001#,YMGZ,489.4,12.14,53.57,9.86,31.0,880.81,2.04,0.0,45.85
4481,2013/10/17 16:15,001#,YMGZ,414.76,13.28,51.5,9.52,29.0,887.86,2.19,0.0,29.56
4482,2013/10/17 16:30,001#,YMGZ,422.66,13.14,51.1,9.36,29.0,888.63,1.37,0.0,30.67
4483,2013/10/17 16:45,001#,YMGZ,378.6,13.16,51.72,9.19,29.0,888.79,1.31,0.0,29.65
4484,2013/10/17 17:00,001#,YMGZ,432.45,13.11,51.96,9.0,30.0,888.91,1.12,0.0,28.37
4485,2013/10/17 17:15,001#,YMGZ,349.02,12.87,53.79,8.84,30.0,888.87,0.87,0.0,303.8
4486,2013/10/17 17:30,001#,YMGZ,340.4,12.35,55.27,8.62,31.0,888.16,0.92,0.0,133.39
